搜索词,标题,搜索结果链接,作者,作者主页,笔记发布时间,点赞数,帖子链接,封面链接地址
瑞幸 消费,瑞幸一年消费¥3015.61,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,Anarkh,https://www.xiaohongshu.com/user/profile/566c336fe4251d419183b7bc?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=AB4wpVIjp6MMxTI8uecA7nd1m4jjFPB6ks6uTnc6JzEmg=&xsec_source=pc_search,2023-01-29,18,https://www.xiaohongshu.com/search_result/63d65841000000000d017393?xsec_token=ABv5VbueU6hqTeIXadyC9GepFGkANvb4E-szyZOsGxyfI=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/c73e42ba75b970081368a39e1e3bb237/1000g0081vc22ab0f8060443pb9pmvdtseatre3o!nc_n_webp_mw_1
瑞幸 消费,钱包要顶不住了，求分享一下你们的点单方法,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,昱壹杂货,https://www.xiaohongshu.com/user/profile/64edada9000000000200eb5a?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABEitV7Y5yHoJHMbdMp9PmOnthGgRSYCTGLf_EyGxQK3I=&xsec_source=pc_search,03-07,9,https://www.xiaohongshu.com/search_result/67ca65c9000000000d014b89?xsec_token=ABHdv9LPXgHFQufDgWYYutbL7QjRZY_0FoqQa-7dUvu80=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/f2f6bc59144a6e3c9114859423e02922/1040g00831enb5dp4lg6g5p7dlmkghqqqqc7rsgo!nc_n_webp_mw_1
瑞幸 消费,瑞幸咖啡服务真是差劲得很,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,易燃装置燃,https://www.xiaohongshu.com/user/profile/55738d6db7ba2278a59bc916?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABsKcSNoA4rKGcga0QOOQ2EIlDUbXFue8AWKGe6NwGilA=&xsec_source=pc_search,10-30,439,https://www.xiaohongshu.com/search_result/6902e2f20000000003034794?xsec_token=ABGsEdEeJ0XyLAPuHHb1eZIaffaJE6S4l5_XcL-P70lP8=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/befbd936fa4f76a9ad39c880dbc2a387/notes_uhdr/1040g3qg31o8ge8mnlm0040p51a6mri8mlp28svg!nc_n_webp_mw_1
瑞幸 消费,今天没忍住，又瑞幸了🦌,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,🐑🐑得意,https://www.xiaohongshu.com/user/profile/60c309e4000000000100bc3f?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABvPANjwjdXJKjuTkAv_Q8H1M0q8iDHKvIm53WRp7yQuA=&xsec_source=pc_search,05-04,300,https://www.xiaohongshu.com/search_result/6817641c000000002301e009?xsec_token=ABUWjc3eM_CKBfz4Zy4fqyXO8xpYKdrMvWhPP1jxkg2Vc=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/5f31f749b06ae13708fbff0c99b0f162/1040g00831h2h6rmjjc005o6317i09f1vt37mvd0!nc_n_webp_mw_1
瑞幸 消费,买一杯瑞幸，送给总爱哭的你,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,Rebirth,https://www.xiaohongshu.com/user/profile/6825f0b2000000000d00be7f?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABVKoMlHRxIyrqEM3qQBakJL4B8qySYoij0KnXsCZKGb0=&xsec_source=pc_search,11-11,2,https://www.xiaohongshu.com/search_result/691344a60000000005030ab9?xsec_token=AB6VnK6-EQZKGOt0lOD8Z2ArUDSsaIWGFg6k4AbFIJx-0=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/035620ad05ad27532d901fa4d07bfc31/notes_pre_post/1040g3k831oogbanumgdg5q15u2p39fjv56j09ho!nc_n_webp_mw_1
瑞幸 消费,可恶的瑞幸,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,aaoo,https://www.xiaohongshu.com/user/profile/5f2f27e3000000000100a939?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABA7yMWsSbM-HIW7l2VIfnYtw6HBc2r8zkMGk3_TGhuGc=&xsec_source=pc_search,04-02,18,https://www.xiaohongshu.com/search_result/67ecc977000000001d025a50?xsec_token=ABn-u0olgXayg1OZFPW65f2s6aCuk2VwQdsUq6oYBH3MU=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/72e3bdf12ea05e1cf10fe35e5c10b924/1040g2sg31fotqovp06005npf4vhg9a9pc85gucg!nc_n_webp_mw_1
瑞幸 消费,真没必要为了面子贷款买瑞幸,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,三叶西,https://www.xiaohongshu.com/user/profile/5ee4a7a9000000000100308f?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABglbTbd_nNjMiSyv83QKfGbkVfrpHXBODsQqU_dgtG-Q=&xsec_source=pc_search,01-30,1.2万,https://www.xiaohongshu.com/search_result/679b32080000000018019480?xsec_token=ABpc0HGVJfSi32NlAsXgRWvgCI1JNu9rkYCTTBSXlAgIE=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/beb9eddc3e7674d00e682a92df7d160a/1040g00831d98363eh06g5nn4kukg8c4fv1tjl68!nc_n_webp_mw_1
瑞幸 消费,瑞幸咖啡，麦当劳，星巴克，9折找人消费余额,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,小红薯新用户,https://www.xiaohongshu.com/user/profile/62c4fcb6000000001b02b887?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABfrk7uM_JQsHmOQoL_3pG2LnPr-pQ5NlA-l8P-oA1Grk=&xsec_source=pc_search,10-17,2,https://www.xiaohongshu.com/search_result/68dc6819000000000300ef29?xsec_token=ABFkAVQZpPtldokKEl8X84rmSTV4pJ-v0GBg7qZ5psTsk=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/b4b102ab5c299b313c8fc1774dcdd1de/1040g2sg31n2tptsgmmg05om4vir6te47h82hma8!nc_n_webp_mw_1
瑞幸 消费,瑞幸咖啡,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,路人1916,https://www.xiaohongshu.com/user/profile/64bb8f2200000000140342de?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABrYTo0zwK09BL5oSN-4ojlmCj80zHNJr5NBVicZkZ86U=&xsec_source=pc_search,10-13,5,https://www.xiaohongshu.com/search_result/68ed0b5e0000000003039576?xsec_token=ABYgSOiouedX61Qfelq176UtSeGcCsXIXj6xw1tlPBH10=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/929ec14d97492e94d8be2e6d48fe18ec/1040g2sg31nj5rde858705p5rhsh56gmuh055ilo!nc_n_webp_mw_1
瑞幸 消费,瑞幸店员不能用她的9.9给我点吗,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,张媛媛,https://www.xiaohongshu.com/user/profile/60f462fc0000000001006026?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=AB3BjnLo-cCnvdFFp23IIsteDQuZLGO4L_BTC2J1ayiow=&xsec_source=pc_search,06-20,373,https://www.xiaohongshu.com/search_result/685570f400000000230056a2?xsec_token=ABWmKYtFMUSN_K4SvUkk2U6p8Ya6l0SCkWvDdWyHz5sRg=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/e072c3db6beb9937af03cf462b2c200d/1040g2sg31iv41fpdhc7g5o7kcbu08o16fi59bvo!nc_n_webp_mw_1
瑞幸 消费,瑞幸怎么这么贵？？？？？,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,咸鱼少女宋婉婉,https://www.xiaohongshu.com/user/profile/602a948200000000010028ac?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=AB5ijBhC9m70ef-ONYOUSwsfTaz0WuW8qlP8ZA-P5zFnU=&xsec_source=pc_search,05-11,21,https://www.xiaohongshu.com/search_result/682059990000000021008f32?xsec_token=ABwYZNOB4k-gmFW3KyYdSAT2D521VyOhDfNfRZaac2HUo=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/55fa86cc584bbe909ac2428ca55dd74a/1040g00831hb9442fji005o1aii108a5cqnj9bqg!nc_n_webp_mw_1
瑞幸 消费,相亲的时候，这样拎瑞幸😐,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,Toolsman,https://www.xiaohongshu.com/user/profile/5bc34fe6ea38750001379caf?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABYsqVHMWd59QK3K7BBx69fPJSzzOz2_MoQP0XwTzXFIQ=&xsec_source=pc_search,2024-04-05,14,https://www.xiaohongshu.com/search_result/660ff77d000000001a012d62?xsec_token=ABX65gG2tSxQodRUH-ezZnqEqpCPFYI-C9Uv19Xh1sVVY=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/85d2110229255ec5a629629f30b1ec98/1040g2sg311796igv6g004bf6737ud75fdo3pfsg!nc_n_webp_mw_1
瑞幸 消费,🍑子全是套路，慎入坑！,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,🌄晨曦,https://www.xiaohongshu.com/user/profile/5d0f08320000000010019e06?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABfEUShXXykorodljEAzs751SsuivtvWb5IzV7OIcFSOM=&xsec_source=pc_search,18小时前,赞,https://www.xiaohongshu.com/search_result/69345889000000001e02cbc1?xsec_token=ABNKqwZpVXMzufWpNoyW-5ryhynvoB1P6Dt8Ohc-Namiw=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/0ceed6442b03723a166bbc17c1c3f192/notes_pre_post/1040g3k031popok9o4g2g5o9o69ngj986j94fqeg!nc_n_webp_mw_1
瑞幸 消费,进瑞幸不要东张西望,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,来瓶酷儿,https://www.xiaohongshu.com/user/profile/5befca5691827d00013b0757?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABHE2ZGZPWSmKwL1WSfjn22Vc1zofM1yuH7JmfslhbE-U=&xsec_source=pc_search,10-28,2051,https://www.xiaohongshu.com/search_result/690043d300000000030126e2?xsec_token=ABhSfhqJMQEEdQiLkxnur108bKZfb5Tczo9OBrMoxjd-Q=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/eb8702cfa6984ecbff8777efe141b89d/1040g2sg31o5u2ji0mme04brg6q55c1qn2a3a1so!nc_n_webp_mw_1
瑞幸 消费,消费降级具体化,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,Double,https://www.xiaohongshu.com/user/profile/628d8cc500000000210224cc?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABItYSUC586vj9q4pbfo-K5uqHeFexZYEjXnC9lFfgAvI=&xsec_source=pc_search,2024-12-13,3184,https://www.xiaohongshu.com/search_result/675ba243000000000700c5d2?xsec_token=ABQmSw8UgOhWmKsPmwwt497gSz22TZ9yZDZlSttVEFVDU=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/2f787ae9b0a6ef21fa7d364840a89c17/1040g00831bb5pkmrnq6g5okdhj2oc96cdgoae68!nc_n_webp_mw_1
瑞幸 消费,你们上午的瑞幸0元购，喝到嘴里了嘛,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,Cccccy,https://www.xiaohongshu.com/user/profile/59bff7d751783a265cf599b3?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABnXcbJ7bud11v79kX9rmkX-Tq17ZK7M8QVmGaeMB4YN4=&xsec_source=pc_search,06-06,186,https://www.xiaohongshu.com/search_result/6842ba5a0000000022004916?xsec_token=ABzZIem8x3Kdhl7pJymN92AorvAVrqxGT6TFyC-ZHv18U=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/b8b619a590696938ab7709aa6dab1ad7/notes_pre_post/1040g3k831icrbtc60ce049qashrtf6djfd90150!nc_n_webp_mw_1
瑞幸 消费,只有我一个人知道瑞幸过期自动退是这样的？,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,宋玉,https://www.xiaohongshu.com/user/profile/628495200000000015014bba?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABXIkPZqheXLqXtdu9i5BquBbZg9-oimNp5Nnnc98qsHM=&xsec_source=pc_search,07-05,3,https://www.xiaohongshu.com/search_result/6868e939000000000b01ed77?xsec_token=ABDio9ztUxqdpWcucczoXug4Mj3bc2fuVxOJo_fd1r-9E=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/dda2738c5d1e1743741a7dc00ce31301/notes_pre_post/1040g3k031ji4mnmhj6005ok4ikg5aitqi3vu7ro!nc_n_webp_mw_1
瑞幸 消费,🍑子套路多，慎下单！,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,💜 💜,https://www.xiaohongshu.com/user/profile/60e72136000000002002745a?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABZqsgLBEXCXlg5H1SM8RNRfCY1li4Gqxpz4T_kqlrOIw=&xsec_source=pc_search,18小时前,赞,https://www.xiaohongshu.com/search_result/69345353000000001e0161d0?xsec_token=ABNKqwZpVXMzufWpNoyW-5r0FHMLV-l2GZdDXC0EJARaw=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/b338673216aa22ef6057255fb42b2708/notes_pre_post/1040g3k831pop4lru54405o7744r84t2qm8im1k8!nc_n_webp_mw_1
瑞幸 消费,和同事拼瑞幸的大怨种喝到了原价瑞幸,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,热美式去浓缩,https://www.xiaohongshu.com/user/profile/5a867f664eacab41ed789c85?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABWqYrYiMPpXt4hhTBH57Mkx0aB2qn_yp-beLbEmjF_68=&xsec_source=pc_search,2024-07-29,2176,https://www.xiaohongshu.com/search_result/66a674eb0000000005030454?xsec_token=ABc_pcTbL0zo8xM7vOKIBXC5kAg4IShkzB0kokdszAiJY=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/d48bd4a653f8d30bd2754801101dc73b/1040g008315q80gqugu004a1g53vmd745jir4mpg!nc_n_webp_mw_1
瑞幸 消费,瑞幸是不是涨价了,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,小仙女🌸,https://www.xiaohongshu.com/user/profile/63ec21f20000000026007b8a?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABBzv_bBP9mZxdD37c47v_GJyfegzxcb3kwScVRxg0Hbs=&xsec_source=pc_search,11-21,5,https://www.xiaohongshu.com/search_result/691fc689000000001e008c2c?xsec_token=ABldCyWoQNce3ZLzcpdlkVtmtfJMvXrJiSKTdGARJMyOE=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/49bd1d3df21bb2670619882852abf379/note_pre_post_uhdr/1040g3r031p4n6chg240g5ovc47p9gusagarmi2o!nc_n_webp_mw_1
瑞幸 消费,今日份快乐是瑞幸和浦发给的！,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,知日勿,https://www.xiaohongshu.com/user/profile/5f4384e7000000000100911d?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABBWwnnkPi3IzPVNXktOk4wMSHmQArK7IqVm3WjeaPf1U=&xsec_source=pc_search,2024-12-04,7,https://www.xiaohongshu.com/search_result/675007200000000007025ba9?xsec_token=ABUo54_B91bdE1YFT81EQu9m16W-w0A_SaTTlJfzb7xTE=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/d8d700da4a2315e3af2cf74703321658/1040g00831avr3l3dmo005nq3gjjg948trsq8rr8!nc_n_webp_mw_1
瑞幸 消费,真的会有人用现金买瑞幸吗？？,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,On my way.,https://www.xiaohongshu.com/user/profile/65191cd0000000002402f829?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=AB726Fm_uZA031M_qLksma-ZBvf8X8TGlxioVkNco8E1U=&xsec_source=pc_search,2024-03-24,1136,https://www.xiaohongshu.com/search_result/65fea6db00000000120354f8?xsec_token=ABtQHAV-XSqTDPhpbaz2HdjQiZLqQhXWnNRfWgnly47Nc=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/c4e798e79689bdbcc92242c858be8f51/1040g008310mc3jq5mc6g5p8p3j895u19b8ib6gg!nc_n_webp_mw_1
瑞幸 消费,这么大点的杯 你卖我38😡,https://www.xiaohongshu.com/search_result?keyword=%25E7%2591%259E%25E5%25B9%25B8%2520%25E6%25B6%2588%25E8%25B4%25B9&source=unknown,张来福,https://www.xiaohongshu.com/user/profile/59785aa982ec3932b164eaae?channel_type=web_search_result_notes&parent_page_channel_type=web_profile_board&xsec_token=ABJzc2Bu6M_aNqwfEEYyCAlkQ_PkamqlibWdUBkQgdQoU=&xsec_source=pc_search,2024-10-03,1902,https://www.xiaohongshu.com/search_result/66fe913c000000001a023fcd?xsec_token=ABk6tZ_g8ltF5J103ELOKhhA7efgliHnvkVmVQYNkdsQg=&xsec_source=,https://sns-webpic-qc.xhscdn.com/202512071853/e4198a42d9188c9dc21462177facbcba/1040g2sg318g9f53v0s7049mrbpdajqletse55lg!nc_n_webp_mw_1
